8.685983e-01	2.771128e+00	0.000000e+00
8.663782e-01	2.510489e+00	0.000000e+00
8.663782e-01	2.516676e+00	0.000000e+00
8.663782e-01	2.517491e+00	0.000000e+00
8.663782e-01	2.497759e+00	0.000000e+00
8.663782e-01	2.495576e+00	0.000000e+00
8.663782e-01	2.523822e+00	0.000000e+00
8.663782e-01	2.472655e+00	0.000000e+00
9.452650e-01	4.151685e+00	0.000000e+00
8.663782e-01	2.497154e+00	0.000000e+00
8.663782e-01	2.485374e+00	0.000000e+00
6.093390e-01	3.324205e+00	0.000000e+00
8.207802e-01	2.763677e+00	0.000000e+00
8.435792e-01	2.389029e+00	0.000000e+00
8.207802e-01	2.770410e+00	0.000000e+00
8.093808e-01	3.053631e+00	0.000000e+00
8.207802e-01	3.058853e+00	0.000000e+00
8.207802e-01	2.802406e+00	0.000000e+00
8.207802e-01	2.751194e+00	0.000000e+00
9.853867e-01	3.778990e+00	0.000000e+00
4.331142e-01	3.174779e+00	0.000000e+00
4.554671e-01	3.183100e+00	0.000000e+00
4.331142e-01	3.235016e+00	0.000000e+00
4.331142e-01	3.092650e+00	0.000000e+00
3.366484e-01	3.961143e+00	0.000000e+00
4.331142e-01	3.091217e+00	0.000000e+00
4.331142e-01	3.064527e+00	0.000000e+00
4.331142e-01	3.064527e+00	0.000000e+00
4.363895e-01	3.062458e+00	0.000000e+00
5.317365e-01	3.607253e+00	0.000000e+00
4.314765e-01	3.042207e+00	0.000000e+00
4.314765e-01	3.050715e+00	0.000000e+00
4.314765e-01	3.050715e+00	0.000000e+00
4.304673e-01	2.842187e+00	0.000000e+00
4.304673e-01	2.850729e+00	0.000000e+00
1.823667e-01	3.998880e+00	0.000000e+00
1.823667e-01	4.020853e+00	0.000000e+00
1.823667e-01	3.987896e+00	0.000000e+00
3.064170e-01	3.659803e+00	0.000000e+00
2.443918e-01	3.505859e+00	0.000000e+00
8.663782e-01	2.533293e+00	0.000000e+00
8.663782e-01	2.508415e+00	0.000000e+00
8.549787e-01	2.364452e+00	0.000000e+00
8.549787e-01	2.373305e+00	0.000000e+00
8.549787e-01	2.373305e+00	0.000000e+00
8.549787e-01	2.369026e+00	0.000000e+00
8.549787e-01	2.382149e+00	0.000000e+00
8.492790e-01	2.371304e+00	0.000000e+00
8.464291e-01	2.357568e+00	0.000000e+00
8.435792e-01	2.463110e+00	0.000000e+00
8.435792e-01	2.637399e+00	0.000000e+00
8.435792e-01	2.617039e+00	0.000000e+00
8.435792e-01	2.600309e+00	0.000000e+00
8.435792e-01	2.496310e+00	0.000000e+00
8.321797e-01	2.561462e+00	0.000000e+00
8.207802e-01	2.751194e+00	0.000000e+00
8.207802e-01	2.390291e+00	0.000000e+00
8.185937e-01	2.474209e+00	0.000000e+00
8.185937e-01	2.476092e+00	0.000000e+00
4.363895e-01	3.086325e+00	0.000000e+00
